Inguinal hernia	HP:0000023
clavicular pseudarthrosis	HP:0034187
ulnar hypoplasia / aplasia	HP:0006495
hypoplasia or unilateral / bilateral absence of ulna	HP:0006495
aplasia / hypoplasia of the ulna	HP:0006495
absent - hypoplastic ulna	HP:0006495
absent / small ulna	HP:0006495
ulnar hypoplasia/aplasia	HP:0006495
absent - hypoplastic ulnae	HP:0006495
absence / underdevelopment of inner forearm bone	HP:0006495
tumor of striated muscle	HP:0009728
neoplasm of striated muscle	HP:0009728
tumour of striated muscle	HP:0009728
tumors of striated muscle	HP:0009728
tumours of striated muscle	HP:0009728
irregular epiphysis of the finger	HP:0010233
irregular epiphyses of the fingers	HP:0010233
irregular epiphysis of the phalanx of the hand	HP:0010233
irregular epiphyses of the phalanges of the hand	HP:0010233
irregular end part of finger bone	HP:0010233
irregular end part of finger bones	HP:0010233
broad outermost bone of the 3rd toe	HP:0100431
broad distal phalanx of the 3rd toe	HP:0100431
wide outermost bone of the 3rd toe	HP:0100431
small epiphysis of the 3rd finger	HP:0009418
small end part of middle finger bone	HP:0009418
small epiphyses of the 3rd finger	HP:0009418
flexion contracture of 3rd toe	HP:0010333
joint contracture of the 3rd toe	HP:0010333
joint contractures of the 3rd toe	HP:0010333
abnormal muscle fibre alpha sarcoglycan	HP:0030100
abnormal muscle fiber alpha sarcoglycan	HP:0030100
cleft in cranial base	HP:0009752
cleft in skull base	HP:0009752
congenital knee dislocation	HP:0005191
Congenital dislocation of knee	HP:0005191
dislocate knee since birth	HP:0005191
developmental dislocation of the knee / patella / tibia / fibula	HP:0005191
dislocated knee since birth	HP:0005191
wide fibula	HP:0012107
thick fibulae	HP:0012107
increase fibular diameter	HP:0012107
increased fibular diameter	HP:0012107
thick fibula	HP:0012107
wide calf bone	HP:0012107
abnormality of the shoulder	HP:0003043
abnormal shoulder morphology	HP:0003043
sausage toes	HP:0031091
toe dactylitis	HP:0031091
sausage toe	HP:0031091
flatten end part of knee bone	HP:0005715
flatten knee epiphysis	HP:0005715
flattened knee epiphyses	HP:0005715
flattened end part of knee bone	HP:0005715
hypoplastic coccygeal vertebra	HP:0008447
hypoplastic coccygeal vertebrae	HP:0008447
Bullet-shaped middle finger bones	HP:0009845
bullet - shaped middle phalanges of the hand	HP:0009845
bullet - shape middle phalanx of the hand	HP:0009845
axial muscle atrophy	HP:0040287
accelerated maturation of end part of long bone in upper arm	HP:0003893
advanced maturation of the humeral epiphysis	HP:0003893
advanced maturation of the humeral epiphyses	HP:0003893
advanced ossification of the humeral epiphysis	HP:0003893
accelerate maturation of end part of long bone in upper arm	HP:0003893
decrease elbow mobility	HP:0002996
limited elbow mobility	HP:0002996
restricted elbow motion	HP:0002996
decreased elbow mobility	HP:0002996
limited elbow movement	HP:0002996
restrict elbow motion	HP:0002996
exercise - induced leg cramp	HP:0008991
exercise - induced leg cramps	HP:0008991
fracture manual digit bone	HP:0041224
fractured manual digit bone	HP:0041224
Oligodactyly	HP:0009380
aplasia of the finger	HP:0009380
aplasia of the fingers	HP:0009380
Oligodactyly (hands)	HP:0009380
absent fingers	HP:0009380
absent finger	HP:0009380
patchy sclerosis of the phalanges of the toes	HP:0010178
patchy sclerosis of the phalanx of the toe	HP:0010178
patchy sclerosis of toe phalanx	HP:0010178
uneven increase in bone density in toe bone	HP:0010178
stippling of the epiphyses of the toes	HP:0010171
epiphyseal stippling of toe phalanx	HP:0010171
epiphyseal stippling of toe phalanges	HP:0010171
speckled calcifications in long toe bones	HP:0010171
speckled calcification in long toe bone	HP:0010171
stippling of the epiphysis of the toe	HP:0010171
abnormality of the calvaria	HP:0002683
abnormality of the skull cap	HP:0002683
abnormality of the shape of calvarium	HP:0002683
abnormality of the skullcap	HP:0002683
abnormal calvaria morphology	HP:0002683
abnormality of cranial vault	HP:0002683
abnormality of cranium	HP:0002683
obsolete abnormality of calvarial morphology	HP:0002683
abnormality of calvarium	HP:0002683
ectopic accessory finger - like appendage	HP:0010441
small epiphysis of the proximal phalanx of the 5th toe	HP:0100232
small end part of the innermost bone of the pinky toe	HP:0100232
small end part of the innermost bone of the pinkie toe	HP:0100232
small end part of the innermost bone of the little toe	HP:0100232
inflammation of sharpey fiber	HP:0100686
inflammation of sharpey fibers	HP:0100686
inflammation of sharpey fibres	HP:0100686
enthesitis	HP:0100686
inflammation of sharpey fibre	HP:0100686
CHORDOMA	HP:0010762
Chordoma (disorder)	HP:0010762
Chordomas	HP:0010762
Chordoma [Disease/Finding]	HP:0010762
chordoma	HP:0010762
CHORDOMA, MALIGNANT	HP:0010762
Chordoma, NOS	HP:0010762
helix , crus , tragal bridge	HP:0011258
tragal bridge of crus of helix	HP:0011258
coarse trabeculation at metaphyses	HP:0100670
rough trabeculation of bone	HP:0100670
rough bone trabeculation	HP:0100670
coarse metaphyseal trabecularization	HP:0100670
aplasia of the proximal phalanges of the toes	HP:0100388
absent innermost toe bones	HP:0100388
aplasia of the proximal phalanx of the toe	HP:0100388
absent innermost toe bone	HP:0100388
charcot spinal arthropathy	HP:0008443
Spinal Deformity	HP:0008443
spinal deformity	HP:0008443
spinal deformities	HP:0008443
neuropathic spinal arthropathy	HP:0008443
Deformity of spine	HP:0008443
spinal neuroarthropathy	HP:0008443
Spinal deformity	HP:0008443
Deformity of spine NOS	HP:0008443
long thorax	HP:0100818
long rib cage	HP:0100818
absent epiphysis of the middle phalanx of the 5th finger	HP:0009203
absent end part of the middle bone of the pinky finger	HP:0009203
absent end part of the middle bone of the pinkie finger	HP:0009203
absent end part of the middle bone of the little finger	HP:0009203
naso - frontal encephalocele	HP:0011818
Nasofrontal encephalocele (disorder)	HP:0011818
nasofrontal encephalocele	HP:0011818
patchy sclerosis of distal toe phalanx	HP:0010190
patchy sclerosis of the distal phalanges of the toes	HP:0010190
patchy sclerosis of the distal phalanx of the toe	HP:0010190
uneven increase in bone density in outermost toe bone	HP:0010190
small end part of the outermost bone of the 3rd toe	HP:0100143
small epiphysis of the distal phalanx of the 3rd toe	HP:0100143
muscle fibre cytoplasmatic inclusion body	HP:0100303
muscle fiber cytoplasmic body	HP:0100303
muscle fiber cytoplasmic bodies	HP:0100303
muscle fiber cytoplasmatic inclusion body	HP:0100303
muscle fibre cytoplasmic body	HP:0100303
muscle fibre cytoplasmatic inclusion bodies	HP:0100303
muscle fiber cytoplasmatic inclusion bodies	HP:0100303
muscle fibre cytoplasmic bodies	HP:0100303
absent / underdevelop triceps	HP:0009784
absent / underdeveloped triceps	HP:0009784
aplasia / hypoplasia of the triceps	HP:0009784
absent / small triceps	HP:0009784
webbed index , middle and little finger	HP:0010692
2 - 5 finger syndactyly	HP:0010692
webbed 2nd - 5th fingers	HP:0010692
webbed index , middle and pinky finger	HP:0010692
web 2nd - 5th finger	HP:0010692
webbed index , middle and pinkie finger	HP:0010692
flattened , squared - off end part of tubular bones	HP:0006172
flattened , squared - off epiphyses of tubular bones	HP:0006172
flatten , square - off epiphysis of tubular bone	HP:0006172
flatten , square - off end part of tubular bone	HP:0006172
bridge sella turcica	HP:0005449
bridged sella turcica	HP:0005449
Sella Turcica, Bridged	HP:0005449
fatigable weakness of swallow muscle	HP:0030195
fatigable weakness of swallowing muscles	HP:0030195
Unspecified femoral hernia (disorder)	HP:0100541
Femoral Hernias	HP:0100541
Femoral hernia (disorder)	HP:0100541
Femoral Hernia	HP:0100541
Hernia, Femoral	HP:0100541
Femoral hernia ICD10CM:K41	HP:0100541
Hernias, Femoral	HP:0100541
Hernia, femoral	HP:0100541
Hernia, Femoral [Disease/Finding]	HP:0100541
Unspecified femoral hernia NOS (disorder)	HP:0100541
Unspecified femoral hernia	HP:0100541
femoral hernia	HP:0100541
crural hernia	HP:0100541
Femoral hernia NOS	HP:0100541
Femoral hernia NOS (disorder)	HP:0100541
Unspecified femoral hernia NOS	HP:0100541
brachydactyly syndrome	HP:0001156
Brachydactylism	HP:0001156
BRACHYDACTYLY	HP:0001156
short finger or toe	HP:0001156
Brachydactylia	HP:0001156
brachydactyly	HP:0001156
Brachydactyly NOS (disorder)	HP:0001156
Brachydactyly NOS	HP:0001156
Brachydactyly [Disease/Finding]	HP:0001156
short fingers or toes	HP:0001156
Congenital absence of limb NOS (disorder)	HP:0009827
Amelia of unspecified limb (disorder)	HP:0009827
Ectromelia	HP:0009827
amelias	HP:0009827
Congenital absence of limb NOS	HP:0009827
amelia	HP:0009827
Amelia of unspecified limb	HP:0009827
absent / underdevelop innermost 2nd toe bone	HP:0010395
absent / small innermost 2nd toe bone	HP:0010395
absent / underdeveloped innermost 2nd toe bone	HP:0010395
aplasia / hypoplasia of the proximal phalanx of the 2nd toe	HP:0010395
broad metacarpal epiphyses	HP:0006146
broad metacarpal epiphysis	HP:0006146
broad end part of long bone of hand	HP:0006146
fractured epiphysis	HP:0041147
fracture epiphysis	HP:0041147
metatarsal diaphyseal endosteal sclerosis	HP:0008114
fragmentation of end part of the innermost bone of the pinkie finger	HP:0009202
fragmentation of end part of the innermost bone of the pinky finger	HP:0009202
fragmentation of the epiphysis of the proximal phalanx of the 5th finger	HP:0009202
fragmentation of end part of the innermost bone of the little finger	HP:0009202
knee joint hypermobility	HP:0045086
knee joint over - flexibility	HP:0045086
basilar artery calcification	HP:0031310
joint contracture , progressive	HP:0005876
progressive flexion contractures	HP:0005876
joint contractures , progressive	HP:0005876
progressive flexion contracture	HP:0005876
partial duplication of the phalanges of the hallux	HP:0010101
partial duplication of the phalanx of the hallux	HP:0010101
partial duplication of big toe	HP:0010101
abnormality of ethmoidal air cell	HP:3000040
abnormality of ethmoidal air cells	HP:3000040
abnormality of ethmoid sinus	HP:3000040
delayed elbow epiphyseal ossification	HP:0003947
delay elbow epiphyseal ossification	HP:0003947
delay maturation of the end part of the elbow bone	HP:0003947
delayed maturation of the end part of the elbow bone	HP:0003947
hip joint hypermobility	HP:0045087
oligodactyly	HP:0012165
amyotrophy involving the upper limbs	HP:0009129
upper limb amyotrophy	HP:0009129
amyotrophy involve the upper limb	HP:0009129
absent / small middle bone of the middle finger	HP:0009437
aplasia / hypoplasia of the middle phalanx of the 3rd finger	HP:0009437
absent / underdevelop middle bone of the middle finger	HP:0009437
absent / underdeveloped middle bone of the middle finger	HP:0009437
fusion of the innermost bone of the thumb with the 1st long bone of hand	HP:0009640
Synostosis of the proximal phalanx of the thumb with the 1st metatcarpal	HP:0009640
synostosis of the proximal phalanx of the thumb with the 1st metacarpal	HP:0009640
ankylosis of the metacarpophalangeal joint of the thumb	HP:0009640
anterior clefting of vertebral body	HP:0009761
anterior clefting of vertebral bodies	HP:0009761
metopic depression	HP:0011223
frontal suture depression	HP:0011223
depression of metopic cranial suture	HP:0011223
depression of frontal cranial suture	HP:0011223
speckled calcifications in the end part of the middle bone of the 4th toe	HP:0100189
speckled calcification in the end part of the middle bone of the 4th toe	HP:0100189
stippling of the epiphysis of the middle phalanx of the 4th toe	HP:0100189
rudimentary to absent tibiae	HP:0006426
rudimentary to absent tibia	HP:0006426
comma - shaped scaphoid	HP:0004245
comma - shape scaphoid	HP:0004245
abnormality of terminal thumb epiphysis	HP:0009662
abnormality of the end part of the outermost bone of the thumb	HP:0009662
abnormality of the epiphysis of the distal phalanx of the thumb	HP:0009662
high iliac wings	HP:0008808
narrow , high iliac wings	HP:0008808
narrow , high iliac wing	HP:0008808
high iliac wing	HP:0008808
broad distal big toe	HP:0008111
broad distal hallux	HP:0008111
partial duplication of the innermost pinky finger bone	HP:0009996
partial duplication of the proximal phalanx of the 5th finger	HP:0009996
partial duplication of the innermost little finger bone	HP:0009996
partial duplication of the innermost pinkie finger bone	HP:0009996
abnormal morphology of the proximal phalanx of the 3rd toe	HP:0010370
abnormality of the innermost bone of 3rd toe	HP:0010370
Abnormality of the proximal phalanx of the 3rd toe	HP:0010370
abnormality of genioglossus muscle	HP:3000045
absent / underdeveloped vertebrae	HP:0008515
aplasia / hypoplasia of the vertebrae	HP:0008515
absent / small vertebra	HP:0008515
Absent/underdeveloped vetebrae	HP:0008515
aplasia / hypoplasia of the vertebra	HP:0008515
Absent/small vetebrae	HP:0008515
absent / small vertebrae	HP:0008515
absent / underdevelop vertebra	HP:0008515
absent epiphysis of the middle phalanx of the 4th toe	HP:0100180
absent end part of the middle bone of the 4th toe	HP:0100180
spinal dysplasia	HP:0008423
flexion contracture of the 2nd finger	HP:0009537
joint contracture of the 2nd finger	HP:0009537
joint contractures of the 2nd finger	HP:0009537
absent ring finger	HP:0009281
aplasia of the 4th finger	HP:0009281
joint crepitus	HP:0034431
thickening of shaft or central part of long bone	HP:0005019
diaphyseal thicken	HP:0005019
diaphyseal thickening	HP:0005019
thickening of shaft or central part of long bones	HP:0005019
wide innermost bone of 4th toe	HP:0100429
broad proximal phalanx of the 4th toe	HP:0100429
Gastric atony	HP:0002578
Gastric stasis	HP:0002578
Gastropareses	HP:0002578
Stases, Gastric	HP:0002578
Atony of stomach	HP:0002578
Gastroparesis [Disease/Finding]	HP:0002578
delayed gastric emptying	HP:0002578
Stasis, Gastric	HP:0002578
gastroparesis	HP:0002578
Atony stomach	HP:0002578
Gastric Stasis	HP:0002578
Gastric Stases	HP:0002578
delay gastric empty	HP:0002578
Stomach atony	HP:0002578
Paralysis gastric	HP:0002578
Gastroparesis syndrome	HP:0002578
Gastroparesis syndrome (disorder)	HP:0002578
GASTROPARESIS	HP:0002578
Gastroparalysis	HP:0002578
Plagiocephalies, Craniosynostosis	HP:0001363
premature closure of cranial sutures	HP:0001363
craniosyostosis	HP:0001363
Craniosynostosis, Type 1	HP:0001363
deformity of the skull	HP:0001363
CRS	HP:0001363
Malformation skull	HP:0001363
Skull malformation NOS	HP:0001363
early fusion of cranial suture	HP:0001363
Craniosynostosis Plagiocephalies	HP:0001363
Abnormality of the skull	HP:0001363
cranial suture synostosis	HP:0001363
Craniosynostoses [Disease/Finding]	HP:0001363
Craniosynostoses	HP:0001363
Craniostenosis ICD10CM:Q75.0	HP:0001363
CRANIOSYNOSTOSIS	HP:0001363
Skull malformation	HP:0001363
craniosynostosis	HP:0001363
premature fontanel closure	HP:0001363
premature suture closure	HP:0001363
Craniosynostosis Syndrome	HP:0001363
CSO	HP:0001363
Plagiocephaly, Synostotic	HP:0001363
early fusion of cranial sutures	HP:0001363
Premature closure of cranial sutures ICD10CM:Q75.0	HP:0001363
Plagiocephaly, Craniosynostosis	HP:0001363
early closure of the cranial sutures	HP:0001363
premature closure of cranial suture	HP:0001363
Plagiocephalies, Synostotic	HP:0001363
CRANIOSTENOSIS	HP:0001363
Craniosynostosis (disorder)	HP:0001363
Synostotic Plagiocephalies	HP:0001363
craniostenosis	HP:0001363
premature closure of the cranial sutures	HP:0001363
craniosynostose	HP:0001363
CRANIOSYNOSTOSIS, TYPE 1	HP:0001363
enlarged end part of the innermost bone of pinky finger	HP:0009158
