Inguinal hernia	HP:0000023
Cow's milk enteropathy	HP:0004789
lactose intolerance	HP:0004789
Lactose: [intolerance] or [malabsorption] (disorder)	HP:0004789
Lactose Malabsorption	HP:0004789
Intolerance, lactose	HP:0004789
LACTOSE INTOLERANCE	HP:0004789
Lactose malabsorption	HP:0004789
milk intolerance	HP:0004789
Alactasia	HP:0004789
Lactose Intolerance	HP:0004789
Intolerance, Lactose	HP:0004789
Milk Intolerance	HP:0004789
Lactose intolerance (disorder)	HP:0004789
Lactose Intolerance [Disease/Finding]	HP:0004789
Lactose: [intolerance] or [malabsorption]	HP:0004789
Milk intolerance (disorder)	HP:0004789
Hypolactasia	HP:0004789
Intolerance or malabsorption of lactose	HP:0004789
Dairy product intolerance	HP:0004789
LM - Lactose malabsorption	HP:0004789
Malabsorption, Lactose	HP:0004789
Milk Sugar Intolerance	HP:0004789
Dairy Product Intolerance	HP:0004789
atypical or prolonged liver inflammation	HP:0200122
atypical or prolonged hepatitis	HP:0200122
gi arteriovenous malformation	HP:0002629
gastrointestinal arteriovenous malformation	HP:0002629
Gastrointestinal Arteriovenous Malformation	HP:0002629
hepatic amyloidosis	HP:0012280
drop bladder	HP:0100645
cystocele	HP:0100645
bladder hernia	HP:0100645
dropped bladder	HP:0100645
prolapse bladder	HP:0100645
Cystocele (disorder)	HP:0100645
bladder prolapse	HP:0100645
prolapsed bladder	HP:0100645
dyspepsia	HP:0410281
indigestion	HP:0410281
jejunoileal ulceration	HP:0005229
multifocal splenic abscess	HP:0025060
multilocular splenic abscess	HP:0025060
Crohn's Disease	HP:0100280
Crohn's Enteritis	HP:0100280
Regional enteritis - Crohn's disease	HP:0100280
RE - regional enteritis	HP:0100280
RE - Regional enteritis	HP:0100280
Inflammatory Bowel Disease 1	HP:0100280
-- Crohn's Disease	HP:0100280
Regional enteritis <2>	HP:0100280
Granulomatous enteritis <2>	HP:0100280
Crohn Disease	HP:0100280
Crohn's disease NOS <2>	HP:0100280
Disease Crohns	HP:0100280
Crohn's enteritis	HP:0100280
Crohn's regional enteritis	HP:0100280
Crohn's regional enteritis <2>	HP:0100280
Crohn Disease [Disease/Finding]	HP:0100280
RE - Regional enteritis <2>	HP:0100280
Granulomatous enteritis	HP:0100280
Crohn's disease <2>	HP:0100280
Regional Enteritis	HP:0100280
regional enteritis	HP:0100280
Crohns Disease	HP:0100280
Crohn's disease NOS	HP:0100280
Enteritis, Regional	HP:0100280
Regional enteritis - Crohn	HP:0100280
granulomatous enteritis and colitis	HP:0100280
Disease Crohns <2>	HP:0100280
INFLAMMATORY BOWEL DISEASE 1	HP:0100280
Crohn's disease, NOS	HP:0100280
Regional enteritis	HP:0100280
crohn 's disease	HP:0100280
Disease, Crohns	HP:0100280
Crohn disease	HP:0100280
morbus crohn	HP:0100280
Crohn's Disease <1>	HP:0100280
Crohn's	HP:0100280
gastrointestinal inflammation	HP:0004386
gi inflammation	HP:0004386
thoracoabdominal schisis	HP:0100656
thoracoabdominal wall defect	HP:0100656
Thoracoabdominal wall defects	HP:0100656
Chronic pancreatitis (disorder)	HP:0006280
Chronic Pancreatitis	HP:0006280
CP - Chronic pancreatitis	HP:0006280
CHRONIC PANCREATITIS	HP:0006280
Relapsing pancreatitis (disorder)	HP:0006280
Pancreatitis relapsing	HP:0006280
Pancreatitis, relapsing	HP:0006280
Relapsing pancreatitis	HP:0006280
Relapsing pancreatitis -RETIRED-	HP:0006280
Pancreatitis, Chronic	HP:0006280
Pancreatitis recurrent	HP:0006280
Chronic pancreatitis NOS	HP:0006280
Pancreatitis, Chronic [Disease/Finding]	HP:0006280
Chronic pancreatitis ICD9CM:577.1	HP:0006280
Pancreatitis, recurrent	HP:0006280
chronic pancreatitis	HP:0006280
Pancreatitis chronic	HP:0006280
chronic pancreas inflammation	HP:0006280
Paralytic ileus (disorder)	HP:0002590
Paralysis intestinal	HP:0002590
Intestinal Pseudo-Obstruction	HP:0002590
Paralysis ileum	HP:0002590
Ileus of bowel <2>	HP:0002590
Paralytic Ileus	HP:0002590
Ileus of intestine <2>	HP:0002590
Ileus, Paralytic	HP:0002590
Adynamic ileus	HP:0002590
Paralysis of intestine	HP:0002590
Paralytic ileus ICD10CM:K56.0 ICD9CM:560.1	HP:0002590
PARALYTIC ILEUS	HP:0002590
paralytic ileus	HP:0002590
Ileus paralytic	HP:0002590
Paralysis of intestine or colon	HP:0002590
Paralytic Ileus <1>	HP:0002590
Ileus, paralytic	HP:0002590
lack of bowel sounds	HP:0030145
lack of bowel sound	HP:0030145
H. pylori Infection	HP:0005202
Helicobacter Pylori Infections	HP:0005202
Helicobacter Pylori Infection	HP:0005202
H. Pylori Infection	HP:0005202
helicobacter pylorus infection	HP:0005202
Bacterial infection due to helicobacter pylori (H. pylori)	HP:0005202
Helicobacter pylori infection (diagnosis)	HP:0005202
Infection, H Pylori	HP:0005202
helicobacter pylori infection	HP:0005202
Stases, Biliary	HP:0001396
Duct Obstruction, Bile	HP:0001396
Cholestasis [Disease/Finding]	HP:0001396
Obstruction, Bile Duct	HP:0001396
Biliary Stases	HP:0001396
Obstruction of bile duct NOS	HP:0001396
OBSTRUCTION OF BILE DUCT	HP:0001396
cholestasys	HP:0001396
Obstructions, Bile Duct	HP:0001396
Stasis, Biliary	HP:0001396
Biliary Stasis	HP:0001396
Obstruction of bile duct NOS (disorder)	HP:0001396
Occlusion of bile duct	HP:0001396
cholestase	HP:0001396
Bile duct obstruction	HP:0001396
Cholestases	HP:0001396
slowed or blocked flow of bile from liver	HP:0001396
Obstruction of bile duct	HP:0001396
slow or block flow of bile from liver	HP:0001396
Bile duct obstruction NOS	HP:0001396
Bile Duct Obstruction	HP:0001396
Bile Duct Obstructions	HP:0001396
cholestasis	HP:0001396
Duct Obstructions, Bile	HP:0001396
Biliary stasis	HP:0001396
rectovestibular fistula	HP:0025025
vestibular fistula	HP:0025025
jejunal diverticulum	HP:0004786
jejunal diverticula	HP:0004786
Hepatitis, acute	HP:0200119
Acute Hepatitis	HP:0200119
acute liver inflammation	HP:0200119
Hepatitis acute	HP:0200119
acute hepatitis	HP:0200119
abnormal layering of muscularis propria	HP:0030936
segmental additional circular muscle coat	HP:0030936
muscularis propria malformation	HP:0030936
extrahepatic portal hypertension	HP:0004941
abnormality of enteric neuron morphology	HP:0025029
spleen infarct	HP:0034336
splenic infarct	HP:0034336
spleen infarction	HP:0034336
splenic infarction	HP:0034336
degenerative enteric neuropathy	HP:0025030
enteric neuronal degeneration	HP:0025030
gastrointestinal tract defects	HP:0002012
abnormality of the abdominal organ	HP:0002012
gastrointestinal tract defect	HP:0002012
abnormality of the abdominal organs	HP:0002012
midline liver	HP:0034188
haemorrhoids	HP:0032551
haemorrhoid	HP:0032551
pile	HP:0032551
hemorrhoid	HP:0032551
hemorrhoids	HP:0032551
piles	HP:0032551
pancolitis	HP:0033256
Hepatitis, Chronic	HP:0200123
Hepatitis chronic NOS	HP:0200123
chronic liver inflammation	HP:0200123
Recurrent hepatitis	HP:0200123
Chronic hepatitis NOS (disorder)	HP:0200123
CHRONIC HEPATITIS NOS	HP:0200123
Hepatitis - chronic	HP:0200123
Chronic Hepatitis	HP:0200123
Hepatitis, Chronic [Disease/Finding]	HP:0200123
Hepatitides, Chronic	HP:0200123
Chronic hepatitis unspecified (disorder)	HP:0200123
Chronic hepatitis ICD9CM:571.4	HP:0200123
Chronic hepatitis, unspecified	HP:0200123
chronic hepatiti	HP:0200123
Chronic hepatitis unspecified	HP:0200123
Chronic Hepatitides	HP:0200123
chronic hepatitis	HP:0200123
Chronic hepatitis NOS	HP:0200123
beta - cell dysfunction	HP:0006279
increase bowel sound	HP:0030143
[D]Bowel sounds hyperactive	HP:0030143
borborygmi	HP:0030143
[D]Bowel sounds hyperactive (context-dependent category)	HP:0030143
hyperactive bowel sound	HP:0030143
hyperactive bowel sounds	HP:0030143
[D]Bowel sounds hyperactive (situation)	HP:0030143
bowel sounds hyperactive (borborygmi)	HP:0030143
Bowel sounds increased	HP:0030143
increased bowel sounds	HP:0030143
Splenic cyst (disorder)	HP:0030423
splenic cyst	HP:0030423
cyst on spleen	HP:0030423
gastric adenocarcinoma	HP:0033770
Chylous Ascites	HP:0012281
Chylous Ascites [Disease/Finding]	HP:0012281
Peritonitis, Chylous	HP:0012281
Chylous Peritonitides	HP:0012281
Chylous Peritonitis	HP:0012281
Ascites chylous	HP:0012281
Ascites, Chylous	HP:0012281
Peritonitides, Chylous	HP:0012281
chylous ascites	HP:0012281
chyloperitoneum	HP:0012281
Cholangiocarcinoma, intrahepatic and extrahepatic bile ducts (adenocarcinoma)	HP:0030153
Cholangiocarcinomas	HP:0030153
CHOLANGIOCELLULAR CARCINOMA	HP:0030153
cholangiosarcoma	HP:0030153
Cholangiocarcinoma [Disease/Finding]	HP:0030153
CHOLANGIOCARCINOMA, MALIGNANT	HP:0030153
Cholangiocar.- intra/extrahepatic	HP:0030153
Intrahepatic Bile Duct Cancer (Cholangiocarcinoma)	HP:0030153
Bile duct carcinoma <1>	HP:0030153
malignant neoplasm of biliary tract cholangiocarcinoma (diagnosis)	HP:0030153
Cholangiocarcinoma NOS	HP:0030153
Cholangiosarcoma	HP:0030153
Cholangiocellular Carcinoma	HP:0030153
cholangiocarcinoma	HP:0030153
malignant neoplasm of biliary tract cholangiocarcinoma	HP:0030153
bile duct cancer	HP:0030153
Colonic Stenosis	HP:0012851
stenosis of the colon	HP:0012851
narrowing of the colon	HP:0012851
Colon stenosis	HP:0012851
Stenosis colon	HP:0012851
Colonic stricture	HP:0012851
Stricture of colon	HP:0012851
colonic stenosis	HP:0012851
Stenosis of colon	HP:0012851
adenocarcinoma of the intestines	HP:0040273
adenocarcinoma of the intestine	HP:0040273
pancreatic islet cell adenoma	HP:0008261
Intestinal Duplication	HP:0100668
gut duplication	HP:0100668
duplication of the intestine	HP:0100668
Duplication of intestine	HP:0100668
duplication of intestine	HP:0100668
Congenital Duplication of Intestine	HP:0100668
intestinal duplication	HP:0100668
Duplication of intestine NOS (disorder)	HP:0100668
Duplication of intestine NOS	HP:0100668
Duplication of intestine, unspecified	HP:0100668
duplication of intestine (diagnosis)	HP:0100668
bowel duplication	HP:0100668
Duplication of Bowel	HP:0100668
Duplication of intestine, unspecified (disorder)	HP:0100668
Perforation of gallbladder	HP:0030154
gallbladder perforation	HP:0030154
Perforation of gallbladder NOS (disorder)	HP:0030154
PERFORATION GALLBLADDER	HP:0030154
gall bladder perforation	HP:0030154
Perforation of gallbladder NOS	HP:0030154
persistent cloaca	HP:0012621
cloacogenic bladder	HP:0012621
Persistent Cloaca	HP:0012621
hepatic periportal necrosis	HP:0002614
Volvulus neonatorum	HP:0002566
Intestinal Malrotation	HP:0002566
Malrotation of gut	HP:0002566
malrotation	HP:0002566
Malrotation of intestine	HP:0002566
intestinal malrotation	HP:0002566
Volvulus Of Midgut	HP:0002566
Malrotation of intestines	HP:0002566
Volvulus of midgut	HP:0002566
gut malrotation	HP:0002566
Congenital Malrotation of Intestine	HP:0002566
Intestinal malrotation;	HP:0002566
GUT MALROTATION	HP:0002566
stercoraceous vomit	HP:0025089
feculent vomiting	HP:0025089
fecal vomiting	HP:0025089
vomiting faecal matter	HP:0025089
vomiting fecal matter	HP:0025089
vomit faecal matter	HP:0025089
stercoraceous vomiting	HP:0025089
feculent vomit	HP:0025089
faecal vomiting	HP:0025089
vomit fecal matter	HP:0025089
Chronic (atrophic) gastritis	HP:0002582
Atrophic gastritis (& chronic)	HP:0002582
Gastritis, Atrophic	HP:0002582
Gastritis, atrophic	HP:0002582
Atrophic gastritis (& chronic) (disorder)	HP:0002582
Gastritis, Atrophic [Disease/Finding]	HP:0002582
Chronic atrophic gastritis ICD10CM:K29.4	HP:0002582
chronic atrophic gastritis	HP:0002582
atrophic gastritis	HP:0002582
Gastritis atrophic	HP:0002582
Chronic atrophic gastritis (disorder)	HP:0002582
Atrophic Gastritis	HP:0002582
Gastritides, Atrophic	HP:0002582
Chronic Atrophic Gastritis	HP:0002582
Gastric Atrophy	HP:0002582
gastric atrophy	HP:0002582
Atrophic Gastritides	HP:0002582
Achalasia, oesophageal	HP:0002571
achalasia <1>	HP:0002571
Cardiospasm	HP:0002571
Achalasia;esophageal	HP:0002571
Achalasia oesophageal	HP:0002571
Achalasia and cardiospasm	HP:0002571
achalasia of the esophagus	HP:0002571
Achalasias, Esophageal	HP:0002571
Esophageal Achalasia	HP:0002571
Cardiospasm, NOS	HP:0002571
Achalasia of cardia (disorder)	HP:0002571
Hypertensive lower oesophageal sphincter	HP:0002571
Cardiospasm (disorder)	HP:0002571
Achalasia of cardia	HP:0002571
Achalasia, Esophageal	HP:0002571
Achalasia cardiae	HP:0002571
Megaoesophagus <1>	HP:0002571
achalasia	HP:0002571
Megaoesophagus	HP:0002571
esophageal achalasia	HP:0002571
ACHALASIA & CARDIOSPASM	HP:0002571
Esophagus achalasia of	HP:0002571
Esophageal achalasia	HP:0002571
Esophageal achalasia;	HP:0002571
Cardiospasms	HP:0002571
Hypertensive lower esophageal sphincter	HP:0002571
achalasia of the oesophagus	HP:0002571
Oesophageal achalasia	HP:0002571
Oesophagus achalasia of	HP:0002571
Achalasia, esophageal	HP:0002571
Achalasia esophageal	HP:0002571
Esophageal Achalasia [Disease/Finding]	HP:0002571
Esophageal Achalasias	HP:0002571
Anal Margin Basal Cell Carcinoma	HP:0030443
Perianal Skin Basal Cell Carcinoma	HP:0030443
Basal Cell Carcinoma of Perianal Skin	HP:0030443
anal margin basal cell carcinoma	HP:0030443
Basal Cell Carcinoma of the Perianal Skin	HP:0030443
basal cell carcinoma of the anal margin	HP:0030443
Basal Cell Carcinoma of the Anal Margin	HP:0030443
Basal Cell Carcinoma of Anal Margin	HP:0030443
fibrotic muscularis propria	HP:0030937
Inflammatory bowel disease NOS	HP:0002037
inflammation of the large intestine	HP:0002037
IBD	HP:0002037
Inflammatory Bowel Diseases	HP:0002037
Bowel Diseases, Inflammatory	HP:0002037
IBD - Inflammatory bowel disease	HP:0002037
Inflammatory Bowel Disease	HP:0002037
inflammatory bowel disease	HP:0002037
IBD <2>	HP:0002037
Disease, inflammatory bowel	HP:0002037
Inflammatory Bowel Diseases [Disease/Finding]	HP:0002037
fundic gland polyposis	HP:0033769
proximal polyposis of the stomach	HP:0033769
fundic gland polyps	HP:0033769
fundic gland polyp	HP:0033769
gastric polyposis	HP:0033769
malrotation of the small intestine	HP:0004794
malrotation of small bowel	HP:0004794
Hernia, Ventral	HP:0002933
ventral; hernia	HP:0002933
Ventral hernia ICD10CM:K43	HP:0002933
Ventral hernia NOS	HP:0002933
Hernia, Ventral [Disease/Finding]	HP:0002933
Ventral hernia NOS (disorder)	HP:0002933
Unspecified ventral hernia NOS (disorder)	HP:0002933
Ventral Hernia	HP:0002933
Ventral hernia (disorder)	HP:0002933
Hernia, ventral	HP:0002933
Ventral Hernias	HP:0002933
ventral hernia	HP:0002933
Hernias, Ventral	HP:0002933
Unspecified ventral hernia NOS	HP:0002933
Meconium Ileus	HP:0004401
Ileus meconium	HP:0004401
meconium ileus in neonates	HP:0004401
Meconium ileus equivalent syndrome	HP:0004401
meconium ileus	HP:0004401
meconium ileus in neonate	HP:0004401
MECONIUM ILEUS ON ULTRASONOGRAPHY	HP:0004401
meconium ileus on ultrasonography	HP:0004401
Meconium ileus (disorder)	HP:0004401
distal intestinal obstruction syndrome	HP:0004401
Distal intestinal obstruction syndrome ICD10CM:E84.19	HP:0004401
Pancreatic Pseudocyst	HP:0005206
Pancreatic Pseudocyst [Disease/Finding]	HP:0005206
Pancreatic Pseudocysts	HP:0005206
Pseudocyst of pancreas	HP:0005206
pancreatic pseudocyst	HP:0005206
Pseudocyst, Pancreatic	HP:0005206
Pseudocysts, Pancreatic	HP:0005206
abnormal belly button	HP:0001551
abnormal umbilicus	HP:0001551
Abnormality of the umbilicus	HP:0001551
abnormal navel	HP:0001551
abnormal umbilicus morphology	HP:0001551
lymphocytic infiltration of the colorectal mucosa	HP:0032216
Chronic pancreatitis (disorder)	HP:0100027
Chronic Pancreatitis	HP:0100027
CP - Chronic pancreatitis	HP:0100027
CHRONIC PANCREATITIS	HP:0100027
recurrent pancreatitis	HP:0100027
recurring pancreas inflammation	HP:0100027
Relapsing pancreatitis (disorder)	HP:0100027
recurring pancreatitis	HP:0100027
recur pancreatitis	HP:0100027
Pancreatitis relapsing	HP:0100027
recur pancreas inflammation	HP:0100027
Pancreatitis, relapsing	HP:0100027
Relapsing pancreatitis	HP:0100027
Relapsing pancreatitis -RETIRED-	HP:0100027
Pancreatitis, Chronic	HP:0100027
Chronic pancreatitis	HP:0100027
Pancreatitis recurrent	HP:0100027
Chronic pancreatitis NOS	HP:0100027
Pancreatitis, Chronic [Disease/Finding]	HP:0100027
Chronic pancreatitis ICD9CM:577.1	HP:0100027
Pancreatitis, recurrent	HP:0100027
Pancreatitis chronic	HP:0100027
foetal ascites	HP:0001791
fetal ascites	HP:0001791
Fetal ascities	HP:0001791
Fetal ascities (disorder)	HP:0001791
Invaginations, Intestinal	HP:0002576
Intussusception NOS	HP:0002576
INTUSSUSCEPTION	HP:0002576
Intussusception of intestine	HP:0002576
Intususception	HP:0002576
Intestinal Invaginations	HP:0002576
Intussusception (disorder)	HP:0002576
Introsusception	HP:0002576
Invagination of intestine or colon	HP:0002576
Intussusception NOS (disorder)	HP:0002576
Intussusceptions	HP:0002576
Intususceptions	HP:0002576
Intestinal Invagination	HP:0002576
Intussusception (morphologic abnormality)	HP:0002576
Intussusception [Disease/Finding]	HP:0002576
Invagination, Intestinal	HP:0002576
Invagination of intestine	HP:0002576
intussusception	HP:0002576
Anorectal Anomalies	HP:0012732
Anorectal malformation	HP:0012732
Anorectal Malformations	HP:0012732
anorectal anomaly	HP:0012732
Anorectal Malformation	HP:0012732
Anorectal Malformations [Disease/Finding]	HP:0012732
abdominal cramp	HP:0032155
abdominal cramps	HP:0032155
bowel sounds diminished	HP:0030144
hypoactive bowel sounds	HP:0030144
decrease bowel sound	HP:0030144
hypoactive bowel sound	HP:0030144
decreased bowel sounds	HP:0030144
Bowel sounds decreased	HP:0030144
the bowel sounds were diminished	HP:0030144
coffee ground vomitus	HP:0032144
coffee grounds emesis	HP:0032144
coffee ground vomit	HP:0032144
coffee grounds vomiting	HP:0032144
coffee ground emesis	HP:0032144
abnormal hepatic glycogen storage	HP:0500030
multiple intestinal neurofibromatosis	HP:0005220
microcolon	HP:0004388
MICROCOLON ON CONTRAST ENEMA	HP:0004388
microcolon on contrast enema	HP:0004388
dependency on parenteral nutrition	HP:0033994
liver hemangioma	HP:0031207
hepatic hemangioma	HP:0031207
hemangioma of the liver	HP:0031207
esophageal spasm	HP:0025271
esophageal spasms	HP:0025271
enteropathy	HP:0002242
abnormality of the intestine	HP:0002242
Intestinal Disease	HP:0002242
Disorder of intestine	HP:0002242
Intestinal disorders NOS	HP:0002242
Unspecified disorder of intestine	HP:0002242
Disease of intestine	HP:0002242
Disease, bowel	HP:0002242
Disease, Intestinal	HP:0002242
Intestinal Diseases [Disease/Finding]	HP:0002242
Diseases, Intestinal	HP:0002242
INTESTINAL DISORDER NOS	HP:0002242
Disease of intestine (disorder)	HP:0002242
Bowel Disorders	HP:0002242
Intestinal Disorder	HP:0002242
Intestinal disorders NOS (disorder)	HP:0002242
Intestinal Diseases	HP:0002242
Intestinal disease	HP:0002242
abnormal intestine morphology	HP:0002242
odynophagia	HP:0032043
painful swallowing	HP:0032043
Obstruction of intestine NOS	HP:0005214
Obstruction of intestine or colon	HP:0005214
Intestinal Obstructions	HP:0005214
Intestinal Obstruction [Disease/Finding]	HP:0005214
Obstruction of intestine NOS (disorder)	HP:0005214
Intestinal obstruction NOS (disorder)	HP:0005214
Obstruction, Intestinal	HP:0005214
Occlusion of intestine or colon	HP:0005214
INTESTINAL OBSTRUCT NOS	HP:0005214
Intestinal occlusion	HP:0005214
Unspecified intestinal obstruction	HP:0005214
Obstruction bowel	HP:0005214
intestinal occlusion (diagnosis)	HP:0005214
Occlusion of intestine NOS	HP:0005214
intestinal obstruction	HP:0005214
Obstruction intestinal	HP:0005214
intestinal blockage	HP:0005214
Obstruction of intestine	HP:0005214
Obstruction of intestine (disorder)	HP:0005214
intestinal occlusion	HP:0005214
unspecified intestinal obstruction (diagnosis)	HP:0005214
Intestinal Obstruction	HP:0005214
Obstruction, intestinal	HP:0005214
bowel obstruction	HP:0005214
Intestinal obstruction NOS	HP:0005214
unspecified intestinal obstruction	HP:0005214
Occlusion of intestine NOS (disorder)	HP:0005214
Bowel Obstruction	HP:0005214
Liver Failure, Chronic	HP:0100626
