Inguinal hernia	HP:0000023
Abnormal ossification of tarsal bones	None
Pseudoepiphysis of the proximal phalanx of the 4th finger	None
Absent epiphyses of the 5th toe	None
Absent end part of the pinky toe bone	None
Absent end part of the pinkie toe bone	None
Absent end part of the little toe bone	None
Decreased carpal joint angles	None
Narrow carpal joint spaces	None
Double first metacarpals	None
Double 1st long bones of hand	None
Fractured epiphysis of femur	None
bone epiphysis of femur	None
Delayed heel bone maturation	None
Delayed calcaneal ossification	None
False joint (long bone in upper arm)	None
Humeral pseudarthrosis	None
Bullet-shaped proximal bone of the 3rd toe	None
Bullet-shaped proximal phalanx of the 3rd toe	None
Webbed 1st-4th finger	None
1-4 finger syndactyly	None
Abnormality of the epiphysis of the proximal phalanx of the thumb	None
Abnormality of end part of thumb innermost long bone	None
Dumbbell shaped metaphysis	None
Dumbbell-shaped metaphyses	None
Dumbbell shaped metaphyses	None
Dumbbell shaped wide portion of long bone	None
Irregular end part of the 4th toe bone	None
Irregular epiphyses of the 4th toe	None
Abnormality of the end part of the 3rd long bone of hand	None
Abnormality of the epiphysis of the 3rd metacarpal	None
Bifid terminal phalanx of toe	None
Bifid distal phalanx of toe	None
Notched outermost bones of toes	None
Bifid distal phalanges of toes	None
Aplasia/Hypoplasia involving the musculature of the upper arm	None
Absent/underdeveloped upper arm muscles	None
Absent/small upper arm muscles	None
Absent/small index finger	None
Aplasia/Hypoplasia of the 2nd finger	None
Absent/underdeveloped index finger	None
Chess-pawn shaped outermost bone	None
Chess-pawn distal phalanges	None
Opposable triphalangeal thumb	None
Gout of big toe	None
Podagra	None
Cylindrical shaped long bones of hand	None
Tubular metacarpal bones	None
Symphalangism of middle phalanx of finger	None
Fused middle finger bone	None
Pseudoepiphysis of the fingers	None
Pseudoepiphyses of the phalanges of the hand	None
Irregular end part of thumb outermost bone	None
Irregular epiphysis of the distal phalanx of the thumb	None
Bullet-shaped middle phalanx of the 4th toe	None
Bullet-shaped middle bone of the 4th toe	None
Absent dorsal skin creases over affected joints	None
Areflexia of triceps	None
Triceps areflexia	None
Contractures of the metacarpophalangeal joint of the thumb	None
Bilateral digitalized thumb	None
Bilateral triphalangeal thumbs	None
Aplasia of the proximal phalanx of the 5th toe	None
Absent innermost bone of the little toe	None
Absent innermost bone of the pinkie toe	None
Absent innermost bone of the pinky toe	None
Absent or hypoplastic patellae	None
Patellar aplasia/hypoplasia	None
Aplasia/Hypoplasia of the patella	None
Aplastic or hypoplastic patellae	None
Small to absent patellae	None
Hypoplastic or absent patella	None
Absent/small kneecap	None
Absent/underdeveloped kneecap	None
Absent/hypoplastic patella	None
Radial deviation of the ring finger	None
Radial deviation of the 4th finger	None
Duplication involving bones of the feet	None
Absent 3rd long bone of hand	None
Aplasia of the 3rd metacarpal	None
Cone-shaped epiphysis of the middle phalanx of the 2nd toe	None
Cone-shaped end part of the middle bone of the 2nd toe	None
Partial duplication of the innermost bone of 3rd toe	None
Partial duplication of the proximal phalanx of the third toe	None
Partial duplication of the proximal phalanx of the 3rd toe	None
Short distal phalanges	None
Hypoplasia of the distal phalanges	None
Brachytelophalangy	None
Distal phalangeal hypoplasia	None
Hypoplastic terminal phalanges	None
Hypoplastic distal phalanges	None
Short distal phalanx of finger	None
Short outermost finger bone	None
Hypoplasic terminal phalanges	None
Hypoplasia of the distal phalanges of the hand	None
Terminal phalangeal hypoplasia of hand	None
Absent trapezium	None
Absent trapezium bone	None
Unilateral wrist flexion contracture	None
Unilateral wrist contracture	None
Fragmentation of end part of the outermost bone of pinky finger	None
Fragmentation of the epiphysis of the distal phalanx of the 5th finger	None
Fragmentation of end part of the outermost bone of pinkie finger	None
Fragmentation of end part of the outermost bone of little finger	None
Contracture of the distal interphalangeal joint of the 2nd toe	None
Contracture of the distal interphalangeal joint of the second toe	None
Complete duplication of the outermost bone of the 3rd finger	None
Complete duplication of the distal phalanx of the 3rd finger	None
Stippling of the epiphysis of the proximal phalanx of the thumb	None
Speckled calcifications in end part of thumb innermost long bone	None
Abnormality of the distal femoral epiphysis	None
Abnormality of the end part of the outermost thighbone	None
Complete duplication of the 2nd toe bones	None
Complete duplication of the phalanges of the 2nd toe	None
Joint contracture of the 4th finger	None
Joint contractures of the fourth finger	None
soft tissue syndactyly of toes	None
Cutaneous syndactyly of toes	None
Webbed skin of toes	None
Cutaneous syndactyly of feet	None
Areflexia of brachioradialis	None
Brachioradialis areflexia	None
Partial duplication of the proximal bones of the index finger	None
Partial duplication of the proximal phalanx of the 2nd finger	None
Metaphyseal dysplasia	None
Long innermost finger bone	None
Long proximal phalanx of finger	None
Uneven increase in bone density in the middle bone of the 2nd toe	None
Patchy sclerosis of the middle phalanx of the 2nd toe	None
Fragmentation of the end part of the toe bones	None
Fragmentation of the epiphyses of the toes	None
Abnormality of the 4th long bone of foot	None
Abnormality of the fourth metatarsal bone	None
Bullet-shaped middle bone of the pinky toe	None
Bullet-shaped middle bone of the pinkie toe	None
Bullet-shaped middle bone of the little toe	None
Bullet-shaped middle phalanx of the 5th toe	None
Notched thighbone	None
Split thighbone	None
Bifid femur	None
Flattened metacarpal heads	None
Flattened head of long bone of hand	None
Curved little toe bones	None
Curved 5th toe phalanx	None
Curved phalanges of the 5th toe	None
Curved pinky toe bones	None
Curved pinkie toe bones	None
Abnormality of the end part of outermost shinbone	None
Abnormality of the distal tibial epiphysis	None
Abnormality of the end part of outermost shankbone	None
Bipartite patella	None
Sclerosis of the distal phalanx of the 4th finger	None
Increased bone density in the outermost bone of the ring finger	None
Delayed talus ossification	None
Contracture of the proximal interphalangeal joint of the 5th finger	None
Steep acetabular roof	None
Short proximal phalanx of the 3rd toe	None
Short proximal phalanx of the third toe	None
Hypoplastic/small proximal phalanx of the 3rd toe	None
Torn meniscus	None
Stippling of the epiphysis of the distal phalanx of the thumb	None
Speckled calcifications in the end part of the outermost thumb bone	None
Dysplastic distal thumb phalanges with a central hole	None
Increased bone density in innermost little finger bone	None
Sclerosis of the proximal phalanx of the 5th finger	None
Increased bone density in innermost pinkie finger bone	None
Increased bone density in innermost pinky finger bone	None
Delayed maturation of the hand bones	None
Delayed ossification of the hand bones	None
Delay maturation/delayed ossification of the hand	None
Rhomboid or triangular shaped innermost bone of little finger	None
Rhomboid or triangular shaped 5th finger proximal phalanx	None
Rhomboid or triangular shaped innermost bone of pinkie finger	None
Rhomboid or triangular shaped innermost bone of pinky finger	None
Aplasia of the proximal phalanx of the hallux	None
Absent innermost bone of big toe	None
Increased bone density of end part of the middle bone of the index finger	None
Ivory epiphysis of the middle phalanx of the 2nd finger	None
Limited wrist extension	None
Osteolysis involving bones of the lower limbs	None
Partial duplication of the bones of the ring finger	None
Partial duplication of the phalanges of the 4th finger	None
Curved proximal phalanx of the 4th finger	None
Curved innermost ring finger bone	None
Sclerosis of the proximal phalanx of the hallux	None
Increased bone density in the innermost bone of the big toe	None
Absent epiphysis of the proximal phalanx of the 5th toe	None
Absent end part of the innermost bone of the little toe	None
Absent end part of the innermost bone of the pinky toe	None
Absent end part of the innermost bone of the pinkie toe	None
Abnormality of the styloid process of ulna	None
Abnormal ulnar styloid process morphology	None
Autoamputation of foot	None
Postaxial hand polydactyly	None
Postaxial polydactyly of hands	None
Extra pinky finger	None
Postaxial polydactyly of hand	None
Extra pinkie finger	None
Extra little finger	None
Postaxial polydactyly of fingers	None
Polydactyly affecting the 5th finger	None
Radial club hand	None
Finger dactylitis	None
Sausage fingers	None
Stippling of the epiphysis of the middle phalanx of the 2nd toe	None
Speckled calcifications in of the end part of the middle bone of the 2nd toe	None
Contracture of proximal interphalangeal joints of 2nd-5th fingers	None
Absent/small middle bone of pinky finger	None
Absent/underdeveloped middle bone of pinky finger	None
Aplasia/Hypoplasia of the middle phalanx of the 5th finger	None
Absent/underdeveloped middle bone of pinkie finger	None
Absent/underdeveloped middle bone of little finger	None
Absent/hypoplastic middle phalanx of 5th finger	None
Absent epiphysis of the 1st metatarsal	None
Absent end part of the 1st long bone of foot	None
Metacarpophalangeal joint hyperextensibility	None
Radioulnar synostosis	None
Fused forearm bones	None
Bone fusion involving the shinbone	None
Synostosis involving the tibia	None
Deviation of the 3rd finger	None
Deviated middle finger	None
Hypoplasia of the proximal phalanges of the hand	None
Short proximal phalanx of finger	None
Short proximal phalanges	None
Shortening in proximal phalanges	None
Short innermost finger bones	None
Abnormalities of the fingers	None
Abnormality of finger	None
Tapered humerus	None
Tapered long bone of upper arm	None
Bullet-shaped distal phalanx of the 4th finger	None
Bullet-shaped outermost bone of ring finger	None
bone ankle joint	None
Fractured ankle	None
Bracket shaped end part of 2nd toe bone	None
Bracket epiphyses of the 2nd toe	None
Postaxial polysyndactyly of foot	None
Curved innermost little toe bone	None
Curved innermost pinky toe bone	None
Curved innermost pinkie toe bone	None
Curved proximal phalanx of the 5th toe	None
Abnormality of thumb phalanx	None
Abnormality of thumb phalanges	None
Abnormality of the thumb bones	None
Abnormality of the distal radial epiphysis	None
Ivory epiphysis of the proximal phalanx of the 5th toe	None
Increased bone density of end part of the innermost bone of the pinky toe	None
Increased bone density of end part of the innermost bone of the little toe	None
Increased bone density of end part of the innermost bone of the pinkie toe	None
Small end part of the innermost bone of the ring finger	None
Small epiphysis of the proximal phalanx of the 4th finger	None
Bullet-shaped bones of middle finger	None
Bullet-shaped phalanges of the 3rd finger	None
Flattened proximal radial epiphyses	None
Absent end part of the outermost bone of the big toe	None
Absent epiphysis of the distal phalanx of the hallux	None
Short 4th metacarpal	None
Short fourth metacarpals	None
Short 4th metacarpals	None
Hypoplastic fourth metacarpal	None
Shortened 4th long bone of hand	None
Symphalangism of index finger phalanges	None
Symphalangism of the 2nd finger	None
Fused index finger bones	None
Clenched hand	None
Clenched hands	None
Hand clenching	None
Abnormal 5th finger phalanx morphology	None
Abnormality of the little finger bone	None
Abnormality of the pinky finger bone	None
Abnormality of the pinkie finger bone	None
Abnormality of the phalanges of the 5th finger	None
Partial duplication of the distal phalanx of the 3rd toe	None
Partial duplication of the distal phalanx of the third toe	None
Partial duplication of the outermost bone of the 3rd toe	None
Hypertrophy of the upper limb	None
Increased size of upper limb	None
Ivory epiphyses of the 4th finger	None
Increased bone density of end part of the ring finger bone	None
Fragmentation of the end part of the middle hand bones	None
Fragmentation of the epiphyses of the middle phalanges of the hand	None
Tapering toes	None
Tapered toe	None
Pseudoepiphyses of middle finger phalanges	None
