Lower lip pit	HP:0000196
Postaxial polysyndactyly of foot	None
Abnormal humeral ossification	None
Abnormal maturation of long bone in upper arm	None
Polydactyly	None
More than five fingers or toes on hands or feet	None
Congenital talipes calcaneovalgus	None
Metaphyseal cupping of metacarpals	None
Metacarpal/metaphyseal cupping	None
Cupping of wide portion of long bone of hand	None
Pseudoepiphysis of the distal phalanx of the 4th finger	None
Triangular shaped middle phalanx of the 2nd finger	None
Triangular shaped middle bone of index finger	None
Clenched hand	None
Clenched hands	None
Hand clenching	None
Osteolysis of patellae	None
Fused innermost and middle little toe bones	None
Fused innermost and middle pinky toe bones	None
Symphalangism of the middle and proximal phalanges of the 5th toe	None
Fused innermost and middle pinkie toe bones	None
Proximal/middle symphalangism of 5th toe	None
Insertional polydactyly	None
Central polydactyly	None
Mesoaxial polydactyly	None
Intercalary polydactyly	None
Posteriorly dislocated ulna	None
Abnormality of the lunate bone	None
Triangular shaped proximal phalanx of the 4th finger	None
Triangular shaped innermost bone of the ring finger	None
Triangular shaped innermost bone of the 4th finger	None
Abnormality of end part of the middle bone of the middle finger	None
Abnormality of the epiphyses of the 3rd finger	None
Delayed maturation of the end part of the elbow bone	None
Delayed elbow epiphyseal ossification	None
Symphalangism of index finger phalanges	None
Symphalangism of the 2nd finger	None
Fused index finger bones	None
Osteolytic defects of the proximal phalanx of the 4th toe	None
Partial duplication of the middle pinky finger bone	None
Partial duplication of the middle little finger bone	None
Partial duplication of the middle phalanx of the 5th finger	None
Partial duplication of the middle pinkie finger bone	None
Humeral ulnar synostosis	None
Humeroulnar synostosis	None
Premature fusion of the radial epiphyseal plates	None
Fused finger bones	None
Symphalangism of the hand	None
Synostosis involving bones of the fingers	None
Finger symphalangism	None
Finger bends toward pinky	None
Ulnar deviation of finger	None
Ulnar Drift	None
Metaphyseal spurs	None
Small end part of the innermost hand bones	None
Small epiphyses of the proximal phalanges of the hand	None
Triangular shaped 1st long bone of hand	None
Triangular shaped 1st metacarpal	None
Abnormalities of the diaphyses of the hand	None
Abnormal hand diaphysis morphology	None
Abnormalities of shaft of long bone of the hand	None
Contractures of the hands	None
Joint contracture of the hand	None
Contractures involving the hands	None
Wide/broad humeral metaphysis	None
Flared wide portion of long bone of upper arm	None
Flared humeral metaphysis	None
Flared humerus	None
Absent/underdeveloped innermost big toe bone	None
Absent/small innermost big toe bone	None
Aplasia/Hypoplasia of the proximal phalanx of the hallux	None
Synostosis of carpal bones	None
Fusion of wrist bones	None
Long thumb	None
Broad wide portion of long bone	None
Wide metaphyses	None
Metaphyseal widening	None
Widened metaphyses	None
Widened long bone metaphyses	None
Sclerosis of the proximal phalanx of the 4th finger	None
Increased bone density in the innermost bone of the ring finger	None
Equinovarus deformity	None
Partial duplication of the distal phalanx of the fourth toe	None
Partial duplication of the outermost bone of the fourth toe	None
Partial duplication of the distal phalanx of the 4th toe	None
Delta-shaped epiphyses of the 3rd finger	None
Triangular epiphyses of the 3rd finger	None
Triangular end part of middle finger bone	None
Fractured head of femur	None
bone head of femur	None
Overmodelled hand bones	None
Cone-shaped epiphysis of the proximal phalanx of the 3rd finger	None
Cone-shaped end part of the innermost bone of the middle finger	None
Webbed 1st-4th finger	None
1-4 finger syndactyly	None
Osteolytic defects of the distal phalanx of the 4th finger	None
Tapered humerus	None
Tapered long bone of upper arm	None
Prominent interphalangeal joints	None
Prominent hinge joints	None
Abnormality of the end part of the innermost hand bones	None
Abnormality of the epiphyses of the proximal phalanges of the hand	None
Abnormal morphology of the proximal phalanx of the 2nd toe	None
Abnormality of the innermost bone of the 2nd toe	None
Pelvic girdle amyotrophy	None
Hip girdle amyotrophy	None
Triphalangeal hallux	None
Lytic defects of the forearm bones	None
Talipes calcaneovalgus	None
Pes calcaneovarus	None
Triangular end part of the big toe bone	None
Triangular epiphyses of the hallux	None
Calcification of the interosseus membrane of the forearm	None
Streaky metaphyseal sclerosis	None
Streak increase in bone density in wide portion of wide bone	None
Increased bone density in the middle bone of the 3rd toe	None
Sclerosis of the middle phalanx of the 3rd toe	None
Cone-shaped end part of the pinkie finger bones	None
Cone-shaped end part of the little finger bones	None
Cone-shaped epiphyses of the 5th finger	None
Cone-shaped end part of the pinky finger bones	None
Absent epiphyses of the 5th toe	None
Absent end part of the pinky toe bone	None
Absent end part of the pinkie toe bone	None
Absent end part of the little toe bone	None
Abnormality of the long bone of foot	None
Abnormal metatarsal morphology	None
Stippling of the epiphysis of the middle phalanx of the 2nd toe	None
Speckled calcifications in of the end part of the middle bone of the 2nd toe	None
Enlarged end part of the middle bone of the index finger	None
Enlarged epiphysis of the middle phalanx of the 2nd finger	None
Abnormal limb muscles	None
Muscle issues in the arms and/or legs	None
Abnormality of the musculature of the limbs	None
Diaphyseal thickening	None
Thickening of shaft or central part of long bones	None
Fragmentation of the end part of the middle bone of the 4th toe	None
Fragmentation of the epiphysis of the middle phalanx of the 4th toe	None
Bullet-shaped outermost finger bone of the hand	None
Bullet-shaped distal phalanges of the hand	None
Duplication of the distal phalanx of the 2nd finger	None
Partial/complete duplication of the distal phalanx of the 2nd finger	None
Partial/complete duplication of the outermost bone of the index finger	None
Hypersegmentation of proximal phalanx of third finger	None
Macrodactyly of toe	None
Foot macrodactyly	None
Fused innermost hinge joints	None
Proximal interphalangeal joint synostoses	None
Proximal symphalangism of hands	None
Short index finger	None
Short index fingers	None
Hypoplastic index finger phalanges	None
Short 2nd finger	None
Hypoplastic/small index finger	None
Short index finger phalanges	None
Absent primary metaphyseal spongiosa	None
Increased bone density in the outermost bone of the middle finger	None
Sclerosis of the distal phalanx of the 3rd finger	None
Uneven increase in bone density in middle toe bone	None
Patchy sclerosis of the middle phalanges of the toes	None
Patchy sclerosis of middle toe phalanx	None
Bowed shinbone	None
Bowing of the tibia	None
Tibial bowing	None
Bowed shankbone	None
Bowed tibia	None
Coarse humeral trabeculae	None
Small epiphysis of the distal phalanx of the 3rd toe	None
Small end part of the outermost bone of the 3rd toe	None
Triangular shaped middle phalanx of the 3rd finger	None
Triangular shaped middle bone of the middle finger	None
Valgus hand deformity	None
Broad outermost little finger bone	None
Broad outermost pinky finger bone	None
Broad distal phalanx of the 5th finger	None
Broad outermost pinkie finger bone	None
Wide outermost pinky finger bone	None
Cortical thickening of hand bones	None
Absent middle bone of 4th toe	None
Aplasia of the middle phalanx of the 4th toe	None
Abnormal metacarpophalangeal joint morphology	None
Abnormality of metacarpophalangeal joint	None
Abnormality of the knuckle	None
Partial fusion of innermost row of wrist bones	None
Partial fusion of proximal row of carpal bones	None
Fragmentation of the end part of the outermost bone of the pinkie toe	None
Fragmentation of the epiphysis of the distal phalanx of the 5th toe	None
Fragmentation of the end part of the outermost bone of the little toe	None
Fragmentation of the end part of the outermost bone of the pinky toe	None
Irregular epiphyses of the thumb	None
Irregular end part of thumb long bone	None
Irregular thumb epiphysis	None
Increased bone density in 1st long bone of hand	None
Sclerosis of the 1st metacarpal	None
Absent ring finger	None
Aplasia of the 4th finger	None
Bifid proximal phalanx of the thumb	None
Notched thumb bone	None
Small end part of the outermost long bone of the middle finger	None
Small epiphysis of the distal phalanx of the 3rd finger	None
Distal upper limb muscle weakness	None
Sclerosis of the proximal phalanx of the hallux	None
Increased bone density in the innermost bone of the big toe	None
Peroneal muscle atrophy	None
Peroneal atrophy	None
Disproportionately large hands	None
Large hands	None
large hand	None
Bracket epiphyses of the 4th finger	None
Bracket shaped end part of ring finger bones	None
Abnormal 3rd finger morphology	None
Abnormality of the middle finger	None
Abnormality of the 3rd finger	None
Dumbbell-shaped thighbone	None
Dumbbell-shaped femur	None
Medially flattened radial epiphyses	None
Sclerosis of the middle phalanx of the 2nd finger	None
Increased bone density in the middle bone of the index finger	None
Cone-shaped epiphyses of the toes	None
Cone-shaped end part of the toe bones	None
Duplication of middle finger bone	None
Duplication of phalanx of 3rd finger	None
Partial/complete duplication of phalanges of the 3rd finger	None
Absent/underdeveloped upper limb muscles	None
Aplasia/Hypoplasia involving the musculature of the upper limbs	None
Absent/small upper limb muscles	None
EEG with generalized slow activity grade 1	None
EEG with generalised slow activity grade 1	None
Agenesis of putamen	None
Focal head nodding automatism seizure	None
Substantia nigra hypointensity on susceptibility-weighted imaging	None
Low signal intensity in the substantia nigra on susceptibility-weighted imaging (SWI)	None
Psychotic mentation	None
Focal impaired awareness orofacial automatism seizure	None
Carcinoid tumors	None
Carcinoid tumour	None
Carcinoid	None
Carcinoid tumor	None
Carcinoid tumours	None
Septo-optic dysplasia	None
De Morsier syndrome	None
Has loud snoring	None
Have loud snoring	None
Heavy snoring	None
Snores loudly	None
Loud snoring	None
Abnormal CSF aspartate family amino acid concentration	None
Abnormal aspartate-family amino acid levels in cerebrospinal fluid	None
Recurrent, involuntary and intrusive distressing memories	None
Anhedonia	None
Idiosyncratic language	None
Paroxysmal drowsiness	None
Focal emotional seizure with pleasure	None
Abnormal amyloid beta 40 peptide CSF concentration	None
Abnormal beta amyloid 40 level	None
Abnormal Abeta 40 level	None
Impulsivity	None
Impulsive	None
Perisylvian FDG hypermetabolism	None
Perisylvian hypermetabolism in FDG PET	None
Increased amyloid beta 42 peptide CSF concentration	None
Increased thyroid-stimulating hormone	None
Elevated thyroid stimulating hormone	None
Increased serum thyroid-stimulating hormone	None
Elevated circulating thyroid-stimulating hormone concentration	None
Increased thyrotropin level	None
Increased thyroid-stimulating hormone level	None
Elevated thyroid stimulating hormone levels	None
TSH excess	None
Thyroid-stimulating hormone excess	None
High TSH	None
Receptive aphasia	None
Fluent aphasia	None
Wernicke aphasia	None
Scissors gait	None
Scissor gait	None
Scissor walk	None
EEG with temporal focal spike waves	None
Dysgyria	None
Retinal hemangioblastoma	None
Retinal capillary hemangioma	None
Grade IV fetal intracranial hemorrhage	None
Fetal intraventricular hemorrhage with periventricular hemorrhage	None
Dysgenesis of the hypothalamus	None
Hypothalamic dysgenesis	None
Lack of peer relationships	None
Increased CSF homovanillic acid concentration	None
Mania	None
Manic	None
Abnormal CSF carnosine concentration	None
Abnormal carnosine levels in cerebrospinal fluid	None
Focal aware autonomic seizure with hypoventilation/hyperventilation/altered respiration	None
Pituitary gland macroadenoma	None
Pituitary macroadenoma	None
Low self esteem	None
Cerebellar gliosis	None
Delayed myelination	None
Patchy demyelination of subcortical white matter	None
Cerebellar cortical atrophy	None
Cerebellar cortex degeneration	None
Posterior fossa cyst at the fourth ventricle	None
Abnormal CSF arginine concentration	None
Abnormal arginine levels in cerebrospinal fluid	None
Progressive ventriculomegaly	None
Abnormality of ciliary ganglion	None
Neoplasm of the posterior pituitary	None
Neoplasm of the neurohypophysis	None
