Lower lip pit	HP:0000196
commissural pit	HP:0002710
commissural labial pits	HP:0002710
Abnormalities, Skin	HP:0000951
Skin disorder NOS	HP:0000951
anomalies of skin (diagnosis)	HP:0000951
dermatose	HP:0000951
Skin disorder, NOS	HP:0000951
Unspecified congenital anomaly of the integument	HP:0000951
dermopathy	HP:0000951
Disease of skin, NOS	HP:0000951
Integument anomalies NOS (disorder)	HP:0000951
Dermatological disorder	HP:0000951
Disease of skin	HP:0000951
Unspecified congenital anomalies of skin	HP:0000951
Dermatoses NOS	HP:0000951
Dermatosis	HP:0000951
skin disorder	HP:0000951
Skin Disorder	HP:0000951
Skin Disease	HP:0000951
Congenital cutaneous anomaly, NOS	HP:0000951
Congenital Abnormality of the Skin	HP:0000951
anomalies of skin	HP:0000951
Congenital anomalies of the integument	HP:0000951
Abnormality, Skin	HP:0000951
Congen.integument anomaly NOS	HP:0000951
Dermatologic disorders	HP:0000951
Disorder of Skin	HP:0000951
Congenital integument anomaly NOS	HP:0000951
Disease of skin (disorder)	HP:0000951
Integument anomalies NOS	HP:0000951
Dermatoses NOS (disorder)	HP:0000951
Dermatosis, NOS	HP:0000951
Dermatological disorder (disorder)	HP:0000951
Congenital Skin Disorder	HP:0000951
INTEGUMENT ANOMALY NOS	HP:0000951
Congenital anomaly of skin (disorder)	HP:0000951
Skin Abnormality	HP:0000951
Dermatoses	HP:0000951
dermatopathy	HP:0000951
Integumentary System Disorder	HP:0000951
Skin disorders NOS	HP:0000951
Congenital anomaly of skin, NOS	HP:0000951
Congenital malformation of the skin (disorder)	HP:0000951
Unspecified congenital anomalies of skin (disorder)	HP:0000951
abnormality of the skin	HP:0000951
Skin malformation	HP:0000951
Skin Disorders	HP:0000951
Diseases, Skin	HP:0000951
Cutaneous Disorders	HP:0000951
Congenital malformation of the skin	HP:0000951
Skin conditions	HP:0000951
Congenital deformity NOS of integument	HP:0000951
Congenital anomaly, skin	HP:0000951
Skin Diseases and Manifestations	HP:0000951
Congenital anomaly of skin	HP:0000951
Skin Diseases	HP:0000951
skin abnormality	HP:0000951
Dermatosis NOS	HP:0000951
Skin Abnormalities [Disease/Finding]	HP:0000951
Cutaneous disorders	HP:0000951
Congenital anomaly NOS of integument	HP:0000951
Disease, skin	HP:0000951
Skin Abnormalities	HP:0000951
Congenital skin disorder	HP:0000951
Skin Conditions	HP:0000951
Congenital integument anomalies	HP:0000951
Congen.integument anomalies	HP:0000951
Skin disorder	HP:0000951
SKIN AND SUBCUTANEOUS TISSUE DISORDERS	HP:0000951
Cutaneous Disorder	HP:0000951
Skin Diseases [Disease/Finding]	HP:0000951
Disease, Skin	HP:0000951
Burnett Schwartz Berberian syndrome	HP:0100837
Ulerythema of eyebrows (disorder)	HP:0100837
Ulerythema ophryogenes	HP:0100837
vermiculata atrophoderma	HP:0100837
Ulerythema of eyebrows	HP:0100837
atrophodermia vermiculata	HP:0100837
Keratosis pilaris atrophicans	HP:0100837
Keratosis pilaris atrophicans faciei	HP:0100837
intermittent yellowing of skin	HP:0001046
intermittent icterus	HP:0001046
intermittent yellow skin	HP:0001046
intermittent jaundice	HP:0001046
red hair colour	HP:0002297
hair current color red	HP:0002297
ginger hair colour	HP:0002297
red hair	HP:0002297
red head (hair color)	HP:0002297
hair current color red (physical finding)	HP:0002297
red head ( hair color )	HP:0002297
red hair color	HP:0002297
ginger hair color	HP:0002297
prominent veins on trunk	HP:0007457
prominent vein on trunk	HP:0007457
VASCULAR DISORD OF SKIN	HP:0011276
Vascular Skin Disease	HP:0011276
VASCULAR ABNORMALITIES RESTRICTED TO SKIN	HP:0011276
Vascular skin disorder	HP:0011276
vascular skin abnormality	HP:0011276
Diseases, Vascular Skin	HP:0011276
skin vascular malformation	HP:0011276
vascular abnormality restrict to skin	HP:0011276
Vascular disorders of skin NOS (disorder)	HP:0011276
Skin Vascular Disorder	HP:0011276
Disease, Vascular Skin	HP:0011276
Skin Diseases, Vascular [Disease/Finding]	HP:0011276
Skin Diseases, Vascular	HP:0011276
Vascular Skin Diseases	HP:0011276
Vascular skin condition NOS	HP:0011276
vascular abnormalities restricted to skin	HP:0011276
Vascular disorders of skin NOS	HP:0011276
Skin Disease, Vascular	HP:0011276
Vascular disorders of skin	HP:0011276
spider hemangioma	HP:0012522
anemic pallor	HP:0001017
anaemic pallor	HP:0001017
painful noncancerous fat tissue tumour under the skin	HP:0007596
painful subcutaneous lipoma	HP:0007596
painful subcutaneous lipomas	HP:0007596
painful noncancerous fat tissue tumor under the skin	HP:0007596
Cavernous angioma <2>	HP:0001052
Cavernous nevus of skin	HP:0001052
nevus flammeus	HP:0001052
Port wine nevus	HP:0001052
Cavernous hemangioma	HP:0001052
Port Wine Stain	HP:0001052
Stains, Port-Wine	HP:0001052
Naevus, cavernous	HP:0001052
Port-Wine Stain	HP:0001052
Stain, Port-Wine	HP:0001052
Port Wine Type Hemangioma	HP:0001052
NEVI FLAMMEI, FAMILIAL MULTIPLE	HP:0001052
Cavernous naevus	HP:0001052
Cavernous haemangioma	HP:0001052
Stork bite	HP:0001052
portwine stain	HP:0001052
Port Wine Birthmark	HP:0001052
nevus simplex	HP:0001052
PORT-WINE STAIN	HP:0001052
Port-wine nevus	HP:0001052
Naevus flammeus	HP:0001052
Nevus;cavernous	HP:0001052
Portwine naevus	HP:0001052
Port-wine naevus	HP:0001052
Cavernous hemangioma <2>	HP:0001052
Port wine naevus	HP:0001052
Cavernous angioma	HP:0001052
Port-wine stain of skin	HP:0001052
Port-Wine Stain of Skin	HP:0001052
Nevus Flammeus	HP:0001052
Port-wine stain	HP:0001052
PWS - Port-wine stain	HP:0001052
Port Wine Nevus	HP:0001052
Revus, cavernous	HP:0001052
Port Wine Stain of Skin	HP:0001052
port - wine stain	HP:0001052
Cavernous haemangioma <2>	HP:0001052
Port-wine birthmark	HP:0001052
portwine; nevus	HP:0001052
Cavernous angioma of skin	HP:0001052
Port-wine stain (disorder)	HP:0001052
Port Wine Stain of the Skin	HP:0001052
Port wine stain	HP:0001052
Cavernous naevus of skin	HP:0001052
Port-Wine Stain [Disease/Finding]	HP:0001052
Port-Wine Stains	HP:0001052
Cavernous nevus	HP:0001052
Portwine nevus	HP:0001052
Port-wine stain of skin (disorder)	HP:0001052
hair current color blonde	HP:0002286
BLOND HAIR	HP:0002286
straw colored hair	HP:0002286
blond hair	HP:0002286
light colored hair	HP:0002286
light color hair	HP:0002286
light colour hair	HP:0002286
straw colour hair	HP:0002286
flaxen hair colour	HP:0002286
sandy hair colour	HP:0002286
fair hair colour	HP:0002286
straw color hair	HP:0002286
Blonde hair	HP:0002286
light coloured hair	HP:0002286
flaxen hair color	HP:0002286
towhead ( hair color )	HP:0002286
towhead (hair color)	HP:0002286
sandy hair color	HP:0002286
fair hair	HP:0002286
straw coloured hair	HP:0002286
hair current color blonde (physical finding)	HP:0002286
fair hair color	HP:0002286
Milial cyst	HP:0001056
milk spot	HP:0001056
millium cyst	HP:0001056
Milial cyst (disorder)	HP:0001056
milia	HP:0001056
milium	HP:0001056
generalised keratosis follicularis	HP:0007439
generalize keratosis follicularis	HP:0007439
generalized keratosis follicularis	HP:0007439
generalise keratosis follicularis	HP:0007439
Physical urticaria	HP:0011971
Physical urticaria (disorder)	HP:0011971
dermographism	HP:0011971
Dermographia	HP:0011971
DERMATOGRAPHIC URTICARIA	HP:0011971
dermagraphi	HP:0011971
Dermographism -RETIRED-	HP:0011971
Dermographism (disorder)	HP:0011971
Symptomatic dermographism (disorder)	HP:0011971
Dermatographia	HP:0011971
dermatographic urticaria	HP:0011971
skin writing	HP:0011971
dermatographism	HP:0011971
dermagraphis	HP:0011971
Symptomatic dermographism	HP:0011971
Urticaria physical	HP:0011971
progressive hyperpigmentation	HP:0007505
curly eyelash	HP:0007665
curly eyelashes	HP:0007665
medial thinning of eyebrow	HP:0025325
sparse medial eyebrow	HP:0025325
shawl sign	HP:0025535
liver spot	HP:0001003
Solar lentigo	HP:0001003
multiple lentigines	HP:0001003
multiple lentigo	HP:0001003
Actinic lentigo	HP:0001003
Senile lentigo (disorder)	HP:0001003
Solar Lentigo	HP:0001003
Senile lentigo	HP:0001003
Liver Spots	HP:0001003
liver spots	HP:0001003
Lentigo Senilis	HP:0001003
urate tophus	HP:0033073
urate tophi	HP:0033073
perifollicular fibrosis	HP:0030054
bronchial telangiectasia	HP:0033370
endobronchial telangiectasia	HP:0033370
absent toenail ( anonychia )	HP:0001802
absent toenails	HP:0001802
ABSENT TOENAILS (ANONYCHIA)	HP:0001802
ANONYCHIA OF TOENAILS	HP:0001802
anonychia of toenail	HP:0001802
absent toenail	HP:0001802
anonychia of toenails	HP:0001802
absent toenails ( anonychia )	HP:0001802
Skin inflammed	HP:0011123
Inflammation of skin	HP:0011123
abnormal tendency to infection of the skin	HP:0011123
INFLAMMATION OF SKIN	HP:0011123
dermatitis	HP:0011123
dermatiti	HP:0011123
Dermatitides	HP:0011123
Dermatitis, NOS	HP:0011123
Skin Inflammation/ Irritation	HP:0011123
Skin Inflammation	HP:0011123
Dermatitis NOS	HP:0011123
Skin inflamed	HP:0011123
dermatitis NOS	HP:0011123
skin inflammation	HP:0011123
SKIN INFLAMMATION	HP:0011123
Skin inflammation NOS	HP:0011123
inflammatory skin disease	HP:0011123
Skin inflammation NOS (disorder)	HP:0011123
Skin Inflammation/Irritation	HP:0011123
Cutaneous inflammation	HP:0011123
Inflammation Of Skin	HP:0011123
Dermatitis [Disease/Finding]	HP:0011123
Dermatitis NOS (disorder)	HP:0011123
inflammatory abnormality of the skin	HP:0011123
Dermatitis (disorder)	HP:0011123
abnormal tendency to infections of the skin	HP:0011123
thoracic hypertrichosis	HP:0011914
dystrophic fingernails	HP:0008391
poor fingernail formation	HP:0008391
dystrophic fingernail	HP:0008391
dorsal hirsutism	HP:0034042
congenital symmetrical palmoplantar keratosis	HP:0007553
malalignment of the great toenail	HP:0031282
underdeveloped sweat glands	HP:0007387
underdeveloped sweat gland	HP:0007387
hypoplastic sweat gland	HP:0007387
hypoplastic sweat glands	HP:0007387
predominantly epidermal neutrophilic infiltrate	HP:0031235
hyperextensible skin of chest	HP:0011930
stretchable chest skin	HP:0011930
hyperelastic chest skin	HP:0011930
intercrural pterygium	HP:0009757
hypoplastic - absent sebaceous glands	HP:0007411
hypoplastic - absent sebaceous gland	HP:0007411
telangiectasia of the ear	HP:0009893
congenital posterior occipital alopecia	HP:0007534
differential cyanosis	HP:0034034
angiokeratoma of mibelli	HP:0034411
unusual change in color of skin to blue (cyanosis)	HP:0000961
[D]Cyanosis	HP:0000961
cyanosis	HP:0000961
blue discoloration of the skin	HP:0000961
CYANOSIS	HP:0000961
[D]Cyanosis (situation)	HP:0000961
Cyanosis NOS	HP:0000961
Blue Spells	HP:0000961
Cyanosed	HP:0000961
[D]Cyanosis (context-dependent category)	HP:0000961
skin color - cyanosis	HP:0000961
unusual change in color of skin to blue (cyanosis) (symptom)	HP:0000961
Cyanosis of skin	HP:0000961
Cyanosis ICD10CM:R23.0 ICD9CM:782.5	HP:0000961
Cyanoses	HP:0000961
Cyanosis [Disease/Finding]	HP:0000961
cutaneous osteosis	HP:0025027
osteoma cutis	HP:0025027
miliary osteoma	HP:0025027
osteomatosis	HP:0025027
low hairline at back of neck	HP:0002162
low posterior hairline	HP:0002162
low posterior hair line	HP:0002162
telogen effluvium	HP:0025470
Bald	HP:0001596
Alopecia, unspecified	HP:0001596
Alopecia unspecified (disorder)	HP:0001596
Loss (of) hair	HP:0001596
baldness	HP:0001596
(Alopecia) or (thinning of hair)	HP:0001596
Hair loss ICD9CM:704.0	HP:0001596
Hair thinning	HP:0001596
HAIR LOSS	HP:0001596
Loss of hair	HP:0001596
Hair loss disorder	HP:0001596
Alopecia [Disease/Finding]	HP:0001596
(Alopecia unspecified) or (baldness) or (hair loss)	HP:0001596
Thinning of hair	HP:0001596
(Alopecia unspecified) or (baldness) or (hair loss) (disorder)	HP:0001596
Loss Of Hair	HP:0001596
(Alopecia) or (thinning of hair) (disorder)	HP:0001596
alopecia	HP:0001596
Baldness	HP:0001596
Alopecia ICD9CM:704.0	HP:0001596
Alopecia unspecified	HP:0001596
ALOPECIA NOS	HP:0001596
Loss of hair <1>	HP:0001596
LOSS OF HAIR	HP:0001596
Alopecia (disorder)	HP:0001596
hair loss	HP:0001596
Loss of hair <2>	HP:0001596
Hair Loss	HP:0001596
Alopecia NOS (disorder)	HP:0001596
Alopecia NOS	HP:0001596
capillary malformation	HP:0025104
single trichilemmoma	HP:0012845
perioral erythema	HP:0033194
deep plantar creases	HP:0001869
deep wrinkles in soles of feet	HP:0001869
deep plantar crease	HP:0001869
deep wrinkle in sol of foot	HP:0001869
genital blistering	HP:0031464
irregular hyperpigmentation	HP:0007400
abnormality of the integument	HP:0001574
congenital palmoplantar keratosis	HP:0007545
congenital palmoplantar keratodermia	HP:0007545
congenital palmoplantar hyperkeratosis	HP:0007545
congenital palmoplantar keratoderma	HP:0007545
obsolete congenital palmoplantar keratodermia	HP:0007545
Palmoplantar Keratosis	HP:0000972
Palmoplantar Keratoses	HP:0000972
thickened palms and soles	HP:0000972
hyperkeratosis of the palms and soles	HP:0000972
Keratoderma palmaris et plantaris	HP:0000972
thick palm and sol	HP:0000972
Keratosis, Palmoplantar	HP:0000972
Keratoses, Palmoplantar	HP:0000972
Keratosis Palmaris et Plantaris	HP:0000972
hyperkeratosis of palms and soles	HP:0000972
Hyperkeratosis Palmaris et Plantaris	HP:0000972
Keratoderma, Palmoplantar [Disease/Finding]	HP:0000972
thickening of the outer layer of the skin of the palms and soles	HP:0000972
thickening of the outer layer of the skin of the palm and sol	HP:0000972
Keratodermas, Palmoplantar	HP:0000972
Hyperkeratosis of palms AND soles	HP:0000972
Palmoplantar Keratodermas	HP:0000972
Palmoplantar Keratoderma	HP:0000972
palmoplantar keratosis	HP:0000972
hyperkeratosis of the palm and sol	HP:0000972
Keratosis palmaris et plantaris <2>	HP:0000972
hyperkeratosis of palm and sol	HP:0000972
Keratosis palmaris et plantaris (disorder)	HP:0000972
Keratoderma, Palmoplantar	HP:0000972
obsolete palmoplantar keratosis with erythema and scale	HP:0000972
thick palms and soles	HP:0000972
palmoplantar hyperkeratosis	HP:0000972
thicken palm and sol	HP:0000972
Keratosis palmaris et plantaris	HP:0000972
Palmoplantar keratoderma	HP:0000972
palmoplantar keratoses	HP:0000972
Xanthoma, NOS	HP:0001114
Xanthomatous deposition, NOS	HP:0001114
xanthelasma palpebrarum	HP:0001114
Benign Eyelid Xanthelasma	HP:0001114
Benign Xanthelasma of Eyelid	HP:0001114
Xanthelasma (disorder)	HP:0001114
Xanthomatosis	HP:0001114
xanthomata	HP:0001114
Xanthomatous deposition	HP:0001114
Eyelid Xanthoma	HP:0001114
fatty deposits in skin around the eyes	HP:0001114
xanthelasma	HP:0001114
xanthoma	HP:0001114
xanthoma of eyelid	HP:0001114
Xanthoma of Eyelid	HP:0001114
Benign Xanthelasma of the Eyelid	HP:0001114
xanthelasma of eyelid	HP:0001114
Xanthoma of the Eyelid	HP:0001114
fatty deposits on eyelids	HP:0001114
eyelids xanthelasma	HP:0001114
fatty deposit in skin around the eye	HP:0001114
Xanthomas	HP:0001114
XANTHELASMA	HP:0001114
Xanthelasma palpebrum	HP:0001114
xanthelasma of periocular region	HP:0001114
Xanthelasma Palpebrum	HP:0001114
fatty deposit on eyelid	HP:0001114
xanthoma of periocular region	HP:0001114
eyelids xanthelasma (physical finding)	HP:0001114
absent axillary hair	HP:0002221
Hordeolum [Disease/Finding]	HP:0010606
Boil of eyelid	HP:0010606
furuncles on the face eyelids	HP:0010606
Sty	HP:0010606
Hordeolum NOS	HP:0010606
Styes	HP:0010606
Stye	HP:0010606
Furuncle of eyelid	HP:0010606
Stye (disorder)	HP:0010606
hordeolum	HP:0010606
stye of eyelid	HP:0010606
Furuncle of eyelid (disorder)	HP:0010606
Hordeolum (disorder)	HP:0010606
Stye/hordeolum	HP:0010606
stye <2>	HP:0010606
Hordeolum, NOS	HP:0010606
red bump on eyelid	HP:0010606
diffuse palmoplantar hyperkeratosis	HP:0007447
Keratoderma, Palmoplantar, Diffuse	HP:0007447
obsolete diffuse palmoplantar keratoderma	HP:0007447
diffuse palmoplantar keratoderma	HP:0007447
hyperkeratosis , diffuse palmoplantar	HP:0007447
proximal scleroderma	HP:0550003
abnormal elasticity of skin	HP:0010647
eosinophilic dermatitis	HP:0032022
eosinophilic dermal infiltration	HP:0032022
subepidermal blistering with cleavage in the lamina lucida	HP:0003341
junctional split	HP:0003341
lamina lucida cleavage	HP:0003341
blistering with junctional split	HP:0003341
subepidermal blister with cleavage in the lamina lucida	HP:0003341
blister with junctional split	HP:0003341
bruise easily	HP:0000978
ecchymosis	HP:0000978
bruisability	HP:0000978
ecchymose	HP:0000978
Easy bruisability of skin	HP:0000978
Ecchymosis NOS	HP:0000978
Ecchymosis [Disease/Finding]	HP:0000978
Bruises easily (finding)	HP:0000978
Easy Bruising	HP:0000978
bruise susceptibility	HP:0000978
Increased tendency to bruise	HP:0000978
ecchymosi	HP:0000978
Ecchymoses	HP:0000978
easy bruising	HP:0000978
bruising susceptibility	HP:0000978
Ecchymosis	HP:0000978
easy bruisability	HP:0000978
ECCHYMOSIS	HP:0000978
Bruises easily	HP:0000978
blotching pigmentation of the skin	HP:0007610
blotch pigmentation of the skin	HP:0007610
digital ulcer	HP:0031917
abnormal cutaneous collagen fibril morphology	HP:0031512
sacrococcygeal fistula	HP:0010771
Abscess pilonidal	HP:0010771
pilonidal abscess	HP:0010771
Pilonidal cyst with abscess (disorder)	HP:0010771
Pilonidal cyst with abscess	HP:0010771
melanin pigment aggregation in hair shafts	HP:0002220
melanin pigment aggregation in hair shaft	HP:0002220
plantar telangiectasia	HP:0100870
teleangiectases of soles	HP:0100870
teleangiectases of sol	HP:0100870
telangiectases of sol	HP:0100870
telangiectases of soles	HP:0100870
plantar teleangiectasia	HP:0100870
multiple palmar creases	HP:0006114
multiple palmar crease	HP:0006114
multiple palm line	HP:0006114
multiple palm lines	HP:0006114
intermittent generalize erythematous papular rash	HP:0007432
intermittent generalized erythematous papular rash	HP:0007432
intermittent generalise erythematous papular rash	HP:0007432
intermittent generalised erythematous papular rash	HP:0007432
abnormal epidermal morphology	HP:0011124
abnormality of epidermal morphology	HP:0011124
scaling skin on fingertip	HP:0025525
scale skin on fingertip	HP:0025525
ski - jump toenail	HP:0032344
upslanting toenail	HP:0032344
upturned toenail	HP:0032344
mediosternal , longitudinal streak of hypopigmentation	HP:0007581
colloid body	HP:0025115
hyaline bodies	HP:0025115
colloid bodies of civatte	HP:0025115
cytoid bodies	HP:0025115
colloid bodies	HP:0025115
colloid body of civatte	HP:0025115
cytoid body	HP:0025115
hyaline body	HP:0025115
civatte bodies	HP:0025115
civatte body	HP:0025115
abnormal nail growth	HP:0030807
Nail growth abnormal	HP:0030807
molluscum contagiosum	HP:0032163
deep dermatophytosis	HP:0032515
Trachyonychia (disorder)	HP:0030804
Brittle, nails	HP:0030804
Brittle nails	HP:0030804
Brittle, nail(s)	HP:0030804
Onychoclasis	HP:0030804
Broken nails	HP:0030804
Fragilitas unguium	HP:0030804
Brittle;nails	HP:0030804
Brittle nails <2>	HP:0030804
Nail(s) brittle	HP:0030804
trachyonychia	HP:0030804
Brittle nails <1>	HP:0030804
wide lateral eyebrow	HP:0007933
broad lateral eyebrow	HP:0007933
beau line	HP:0041093
ladder nail sign	HP:0041093
ladder nail	HP:0041093
beau 's line	HP:0041093
beau 's lines	HP:0041093
beau lines	HP:0041093
periauricular pit	HP:0100277
